sep_threshold,avg_speed,sigma,avg_evac_time,avg_panic
2.0,2.2,0.2,734.8416666666667,0.11223993126643732
2.0,1.2,0.2,1361.4791666666667,0.12281393617810292
2.0,1.4,0.2,1130.9291666666666,0.12107073577235673
2.0,1.6,0.2,1028.0375,0.1160130571741961
2.0,1.8,0.2,875.575,0.11650802146609368
2.0,2.0,0.2,827.7416666666667,0.11431035620891797
2.0,2.2,0.2,761.8125,0.1118331060934263
2.0,1.2,0.2,1292.2916666666667,0.12003467718179979
2.0,1.4,0.2,1136.925,0.11931501225734197
2.0,1.6,0.2,1047.55,0.11333221919596094
2.0,1.8,0.2,914.1625,0.11430220373450564
2.0,2.0,0.2,816.0708333333333,0.11490405680508972
2.0,2.2,0.2,745.0416666666666,0.11198278541537166
2.0,1.2,0.2,1288.7458333333334,0.12062068496109037
2.0,1.4,0.2,1165.025,0.11815412053449265
2.0,1.6,0.2,1013.3583333333333,0.11542565663512708
2.0,1.8,0.2,909.2083333333334,0.11682344337299397
2.0,2.0,0.2,823.8291666666667,0.11143954582808283
2.0,2.2,0.2,830.7875,0.10949323343699405
2.0,1.2,0.2,1330.6875,0.11997198093722042
2.0,1.4,0.2,1130.8708333333334,0.12071225466564132
2.0,1.6,0.2,1034.0666666666666,0.1165690122615449
2.0,1.8,0.2,904.9375,0.11503125576250396
2.0,2.0,0.2,797.775,0.11428365512274975
2.0,2.2,0.2,763.6166666666667,0.109742932780665
2.0,1.2,0.2,1316.2208333333333,0.12332802950710367
2.0,1.4,0.2,1140.65,0.11569747967606515
2.0,1.6,0.2,1010.05,0.11940758713928082
2.0,1.8,0.2,920.6375,0.1145495510418074
2.0,2.0,0.2,850.1833333333333,0.1104241861823109
2.0,2.2,0.2,737.35,0.1143557909445527
2.0,1.2,0.2,1307.6041666666667,0.1215017006576477
2.0,1.4,0.2,1133.8291666666667,0.12055763793554698
2.0,1.6,0.2,1002.2666666666667,0.11832206651822945
2.0,1.8,0.2,904.0208333333334,0.11707419655194727
2.0,2.0,0.2,817.7458333333333,0.11389276470405175
2.0,2.2,0.2,736.0583333333333,0.1128409912384976
2.0,1.2,0.3,1372.6333333333334,0.12090580223217715
2.0,1.4,0.3,1195.4,0.11835108352365972
2.0,1.6,0.3,1070.2125,0.11923054685639303
2.0,1.8,0.3,925.025,0.11683452716160685
2.0,2.0,0.3,836.8125,0.11574831404548594
2.0,2.2,0.3,774.7583333333333,0.11310908789428188
2.0,1.2,0.3,1408.1041666666667,0.1187938946447208
2.0,1.4,0.3,1184.275,0.11894116944525145
2.0,1.6,0.3,1045.4083333333333,0.11667781238133251
2.0,1.8,0.3,927.6875,0.11692693206796925
2.0,2.0,0.3,858.8833333333333,0.11401621511264351
2.0,2.2,0.3,776.4291666666667,0.11157584998943978
2.0,1.2,0.3,1492.5375,0.11543279260420274
2.0,1.4,0.3,1181.6,0.11592991516994725
2.0,1.6,0.3,1043.3916666666667,0.1149928113717182
2.0,1.8,0.3,923.8708333333333,0.11444785305331615
2.0,2.0,0.3,842.475,0.11557682258300973
2.0,2.2,0.3,770.4458333333333,0.11601486320978917
2.0,1.2,0.3,1411.5041666666666,0.11824641621034342
2.0,1.4,0.3,1203.6625,0.1194580491468231
2.0,1.6,0.3,1057.1583333333333,0.11733385930265336
2.0,1.8,0.3,941.85,0.11713209771167593
2.0,2.0,0.3,823.1416666666667,0.1135377222484619
2.0,2.2,0.3,747.1291666666667,0.11432529667442773
2.0,1.2,0.3,1321.3708333333334,0.12367404522412508
2.0,1.4,0.3,1198.8125,0.11805474281818976
2.0,1.6,0.3,1052.1541666666667,0.11662145736032935
2.0,1.8,0.3,968.7125,0.11548249914115503
2.0,2.0,0.3,849.2,0.11401131641145437
2.0,2.2,0.3,756.4416666666667,0.11236476994123266
2.0,1.2,0.3,1391.9833333333333,0.11782272116727939
2.0,1.4,0.3,1218.2791666666667,0.11712333883194553
2.0,1.6,0.3,1060.5625,0.11712235040536671
2.0,1.8,0.3,951.0125,0.11672413468616781
2.0,2.0,0.3,836.0416666666666,0.11617441173561247
2.0,2.2,0.3,766.1958333333333,0.11270788089571679
2.0,1.2,0.3,1379.3666666666666,0.11782013393480402
2.0,1.4,0.3,1149.9875,0.12087066167732903
2.0,1.6,0.3,1032.7833333333333,0.11686408903852565
2.0,1.8,0.3,930.0708333333333,0.11616587991264674
2.0,2.0,0.3,858.4041666666667,0.11472404222874495
2.0,2.2,0.3,787.9833333333333,0.1129025436217504
2.0,1.2,0.3,1395.2708333333333,0.11779395440962477
2.0,1.4,0.3,1184.4625,0.11772413771420911
2.0,1.6,0.3,1015.65,0.1171180038657226
2.0,1.8,0.3,927.125,0.11877777730172835
2.0,2.0,0.3,850.0666666666667,0.11418306341318392
2.0,2.2,0.3,802.1541666666667,0.11303938427833002
2.0,1.2,0.3,1386.7625,0.11977835366856468
2.0,1.4,0.3,1140.6291666666666,0.12140814241615598
2.0,1.6,0.3,1058.9333333333334,0.116945784963709
2.0,1.8,0.3,910.8541666666666,0.11667831266487555
2.0,2.0,0.3,858.7083333333334,0.11425944525200635
2.0,2.2,0.3,800.4041666666667,0.11299563719507952
2.0,1.2,0.3,1360.5666666666666,0.11836178685026646
2.0,1.4,0.3,1221.0791666666667,0.11785140521211147
2.0,1.6,0.3,1027.5208333333333,0.11646917606909271
2.0,1.8,0.3,906.1166666666667,0.11589188818261166
2.0,2.0,0.3,858.7083333333334,0.11425944525200635
2.0,2.2,0.3,800.4041666666667,0.11299563719507952
2.0,1.2,0.4,1421.2708333333333,0.11657382123315668
2.0,1.4,0.4,1364.4375,0.1203611798472262
2.0,1.6,0.4,1094.4208333333333,0.11703140172501082
2.0,1.8,0.4,944.6458333333334,0.11478488202174433
2.0,2.0,0.4,884.0125,0.11568515843705783
2.0,2.2,0.4,796.5541666666667,0.11476001726578934
2.0,1.2,0.4,1421.9833333333333,0.119021259195206
2.0,1.4,0.4,1230.1958333333334,0.1162983601976549
2.0,1.6,0.4,1062.3375,0.1172683207797182
2.0,1.8,0.4,973.0333333333333,0.11453900292942247
2.0,2.0,0.4,885.0,0.11470263993572095
2.0,2.2,0.4,827.9625,0.11589896358211035
2.0,1.2,0.4,1492.6583333333333,0.11912379391315435
2.0,1.4,0.4,1235.5541666666666,0.11606194625007737
2.0,1.6,0.4,1101.4833333333333,0.11714450165603679
2.0,1.8,0.4,923.8375,0.11754597342292543
2.0,2.0,0.4,905.975,0.11567964672988822
2.0,2.2,0.4,822.3125,0.11267283995690715
2.0,1.2,0.4,1431.025,0.1180820116501721
2.0,1.4,0.4,1247.4875,0.11983384914515388
2.0,1.6,0.4,1074.5458333333333,0.11501631483724294
2.0,1.8,0.4,974.5083333333333,0.11928622252176391
2.0,2.0,0.4,855.5916666666667,0.1155938964139119
2.0,2.2,0.4,811.425,0.11420483391986119
2.0,1.2,0.4,1444.8625,0.11906757116184558
2.0,1.4,0.4,1223.6666666666667,0.11788251153955394
2.0,1.6,0.4,1071.6083333333333,0.11944341494126359
2.0,1.8,0.4,962.1291666666667,0.11951354569017748
2.0,2.0,0.4,870.4166666666666,0.11292581158781761
2.0,2.2,0.4,811.0083333333333,0.11589285899360009
2.0,1.2,0.4,1427.6375,0.11701126788404657
2.0,1.4,0.4,1281.0083333333334,0.1207611125402194
2.0,1.6,0.4,1097.7958333333333,0.11738175496934945
2.0,1.8,0.4,941.8375,0.11636350924219356
2.0,2.0,0.4,899.4416666666667,0.1155097066031667
2.0,2.2,0.4,822.75,0.11184481123292092
2.0,1.2,0.4,1453.4541666666667,0.12005848889365113
2.0,1.4,0.4,1244.2666666666667,0.11733199722400606
2.0,1.8,0.4,973.4416666666667,0.11659580016728904
2.0,1.6,0.4,1037.0166666666667,0.11793708923921752
2.0,2.2,0.4,816.125,0.11399228916524355
2.0,2.0,0.4,928.9333333333333,0.11583795146676874
2.0,1.4,0.4,1271.15,0.11861530274701605
2.0,1.2,0.4,1372.5208333333333,0.1169726633180251
2.0,1.8,0.4,1039.1125,0.11610600272029854
2.0,1.6,0.4,1076.0458333333333,0.11753989971542857
2.0,2.2,0.4,831.6,0.11443285230081798
2.0,2.0,0.4,881.85,0.11585851505777818
2.0,1.4,0.4,1272.4333333333334,0.11936290352250027
2.0,1.2,0.4,1501.2,0.11999013267583475
2.0,1.8,0.4,1039.1125,0.11610600272029854
2.0,1.6,0.4,1144.7375,0.12010054339714987
2.0,2.2,0.4,831.6,0.11443285230081798
2.0,2.0,0.4,881.85,0.11585851505777818
2.0,1.4,0.4,1259.375,0.1169657550130234
2.0,1.2,0.4,1484.0583333333334,0.11866915143054353
2.0,1.8,0.4,959.1833333333333,0.116224261716362
2.0,1.6,0.4,1144.7375,0.12010054339714987
2.0,2.2,0.4,815.4666666666667,0.11482465000305009
2.0,2.0,0.4,894.1583333333333,0.11873528839586386
2.0,1.4,0.5,1329.9083333333333,0.11963955373445052
2.0,1.2,0.5,1554.6458333333333,0.11839180644636811
2.0,1.8,0.5,979.7375,0.117819539196072
2.0,1.6,0.5,1203.6708333333333,0.11713685668928085
2.0,2.2,0.5,875.0416666666666,0.11714157241003026
2.0,2.0,0.5,906.2375,0.11598075748001094
2.0,1.4,0.5,1243.9791666666667,0.12071882501864603
2.0,1.2,0.5,1492.9333333333334,0.1187554853535427
2.0,1.8,0.5,1067.9333333333334,0.11604530995791817
2.0,1.6,0.5,1191.65,0.11934963640258367
2.0,2.2,0.5,905.8083333333333,0.11815467123192364
2.0,2.0,0.5,1028.8166666666666,0.11640438072982653
2.0,1.4,0.5,1375.1833333333334,0.12035503903706939
2.0,1.2,0.5,1524.1708333333333,0.12267539469427088
2.0,1.8,0.5,986.0541666666667,0.11753948575462184
2.0,1.6,0.5,1115.1958333333334,0.11743885602263529
2.0,2.2,0.5,848.0958333333333,0.11717157403395878
2.0,2.0,0.5,947.775,0.11687210610369364
2.0,1.4,0.5,1337.1916666666666,0.11790678760266085
2.0,1.2,0.5,1490.4541666666667,0.12126418699376501
2.0,1.8,0.5,1050.2541666666666,0.11735449757074852
2.0,1.6,0.5,1114.3083333333334,0.12132377046966632
2.0,2.2,0.5,856.9,0.11595147091533156
2.0,2.0,0.5,961.8833333333333,0.11634568349933277
2.0,1.4,0.5,1398.2541666666666,0.11988728781322923
2.0,1.2,0.5,1504.8458333333333,0.11715295460303207
2.0,1.8,0.5,1070.8708333333334,0.12100659974319297
2.0,1.6,0.5,1142.85,0.11753114913735223
2.0,2.2,0.5,889.4875,0.1164400718890352
2.0,2.0,0.5,923.9583333333334,0.11516888111828291
2.0,1.4,0.5,1335.8,0.12274779461119296
2.0,1.2,0.5,1486.4375,0.11989913781719039
2.0,1.8,0.5,1056.5625,0.11784602703255852
2.0,1.6,0.5,1210.5458333333333,0.11979843847356428
2.0,2.2,0.5,844.6083333333333,0.11475132135607893
2.0,2.0,0.5,893.7458333333333,0.11482705769529068
2.0,1.4,0.5,1308.475,0.1187090529695285
2.0,1.2,0.5,1499.1375,0.12012071960697321
2.0,1.8,0.5,1058.6583333333333,0.11936715340262509
2.0,1.6,0.5,1058.0958333333333,0.11616912267589655
2.0,2.2,0.5,876.4208333333333,0.12003736249983656
2.0,2.0,0.5,911.3708333333333,0.11731760799852786
2.0,1.4,0.5,1369.9958333333334,0.12186362336262009
2.0,1.2,0.5,1502.0791666666667,0.1193158488096676
2.0,1.8,0.5,973.575,0.11735661196581927
2.0,1.6,0.5,1145.2375,0.11926571090644723
2.0,2.2,0.5,858.4166666666666,0.11523624458477064
2.0,2.0,0.5,937.4791666666666,0.12046488492751202
2.0,1.4,0.5,1223.0041666666666,0.11816939037433102
2.0,1.2,0.5,1497.2,0.12249895144592811
2.0,1.8,0.5,1068.2708333333333,0.1207071209614534
2.0,1.6,0.5,1197.1541666666667,0.11619046417321648
2.0,2.2,0.5,805.2666666666667,0.11293325050235857
2.0,2.0,0.5,861.9041666666667,0.11742122625149896
2.0,1.4,0.5,1284.8166666666666,0.11729076830086743
2.0,1.2,0.5,1520.8833333333334,0.11864563586890012
2.0,1.8,0.5,1153.2958333333333,0.11659669807074262
2.0,1.6,0.5,1225.8916666666667,0.11996740540106147
2.0,2.2,0.5,838.4791666666666,0.11555796415274185
2.0,2.0,0.5,936.9208333333333,0.12060124929313952
